ccp_mapping,source_name,pollutant,year,value,units
Industry,Chemical industry - titanium dioxide,CO2,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - titanium dioxide,CO2,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - soda ash,CO2,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CO2,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - methanol,CH4,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,1990,0.00510351790778703,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,1995,0.00744283648653981,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,1998,0.00568232630274322,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,1999,0.00803305076577439,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2000,0.0102528538417012,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2001,0.0129601472215887,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2002,0.0193752910439784,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2003,0.013908605681173601,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2004,0.0106405775138215,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2005,0.016822892391867898,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2006,0.013081094277479,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2007,0.0156059068695569,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2008,0.0124027331689854,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2009,0.00908395166602113,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2010,0.00782649487234739,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2011,0.00683359813499081,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2012,0.018147640276355802,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2013,0.0183143219767311,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2014,0.0153264520715295,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2015,0.00288080626667581,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2016,0.00416626362216988,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2017,0.00535590006040379,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene,CH4,2018,0.0040051762740449005,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,1990,0.00389212528015,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,1995,0.00487832016935,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,1998,0.00402127087835,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,1999,0.00411590026495,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2000,0.00418371646492772,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2001,0.00463066644667812,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2002,0.00400287456668447,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2003,0.00462776420666356,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2004,0.00451927908616129,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2005,0.00495028121788979,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2006,0.00470148567672268,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2007,0.00418513858361158,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2008,0.00397696681954654,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2009,0.00414633982365497,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2010,0.00470473778011602,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2011,0.00422137030995106,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2012,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2013,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2014,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2015,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2016,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2017,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical Industry - ethylene dichloride,CO2,2018,0.00484028662420383,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CO2,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - ethylene oxide,CH4,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - acrylonitrile,CH4,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,1990,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,1995,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,1998,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,1999,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2000,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2001,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2002,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2003,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2004,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2005,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2006,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2007,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2008,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2009,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2010,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2011,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2012,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2013,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2014,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2015,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2016,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2017,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CO2,2018,0,megatonnes of co2 equivelant
Industry,Chemical industry - carbon black,CH4,1990,0,megatonnes of co2 equivelant
